meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:21.323000Z,gear,2.0
2025-09-06T18:40:23.195000Z,aps,0.0
2025-09-06T18:40:23.195000Z,VBOX_Lat_Min,33.53099060058594
2025-09-06T18:40:23.195000Z,speed,90.7
2025-09-06T18:40:23.195000Z,VBOX_Long_Minutes,-86.62413787841797
2025-09-06T18:40:23.195000Z,gear,2.0
2025-09-06T18:40:23.196000Z,speed,88.23
2025-09-06T18:40:23.196000Z,gear,1.0
2025-09-06T18:40:23.196000Z,VBOX_Long_Minutes,-86.62409210205078
2025-09-06T18:40:23.196000Z,aps,0.0
2025-09-06T18:40:23.196000Z,nmot,4961.0
2025-09-06T18:40:23.196000Z,Laptrigger_lapdist_dls,3170.5
2025-09-06T18:40:23.196000Z,VBOX_Lat_Min,33.531063079833984
2025-09-06T18:40:23.197000Z,Laptrigger_lapdist_dls,3187.0
2025-09-06T18:40:23.197000Z,gear,1.0
2025-09-06T18:40:23.197000Z,VBOX_Long_Minutes,-86.6240005493164
2025-09-06T18:40:23.197000Z,aps,0.0
2025-09-06T18:40:23.197000Z,nmot,5898.0
2025-09-06T18:40:23.197000Z,speed,81.22
2025-09-06T18:40:23.197000Z,VBOX_Lat_Min,33.53117370605469
2025-09-06T18:40:23.199000Z,VBOX_Lat_Min,33.53120803833008
2025-09-06T18:40:23.199000Z,aps,0.0
2025-09-06T18:40:23.199000Z,VBOX_Long_Minutes,-86.62396240234375
2025-09-06T18:40:23.199000Z,gear,1.0
2025-09-06T18:40:23.200000Z,nmot,5614.0
2025-09-06T18:40:23.200000Z,gear,1.0
2025-09-06T18:40:23.200000Z,aps,0.0
2025-09-06T18:40:23.200000Z,VBOX_Long_Minutes,-86.62391662597656
2025-09-06T18:40:23.200000Z,VBOX_Lat_Min,33.53125
2025-09-06T18:40:23.200000Z,speed,78.165
2025-09-06T18:40:23.200000Z,Laptrigger_lapdist_dls,3202.0
2025-09-06T18:40:23.201000Z,aps,0.0
2025-09-06T18:40:23.201000Z,VBOX_Lat_Min,33.53131866455078
2025-09-06T18:40:23.201000Z,Laptrigger_lapdist_dls,3212.0
2025-09-06T18:40:23.201000Z,VBOX_Long_Minutes,-86.62380981445312
2025-09-06T18:40:23.201000Z,gear,1.0
2025-09-06T18:40:23.201000Z,speed,75.72
2025-09-06T18:40:23.201000Z,nmot,5399.0
